material_id,formula,pred_log10_sigma,pred_spread,in_training
mp-1191729,LiHo(WO4)2,-5.553003557971495,2.4493135453846917,False
mp-557473,K5LiGe2O7,-5.561211248960521,1.7654213803522418,False
mp-1211810,KLiTm2(MoO4)4,-5.566412499727128,1.5756026624869706,False
mp-534775,LiTi3MnCr(PO4)6,-5.56973704645452,1.4840268863733566,False
mp-771567,LiTi3MnCr(PO4)6,-5.56973704645452,1.4840268863733566,False
mp-1209431,Rb3Li2Al(MoO4)4,-5.57652211900133,1.586430164428754,False
mp-555845,BaLiZr2F11,-5.577101277414132,1.9139687665909744,False
mp-766938,K3Li2Nb5O15,-5.5776082973048355,1.657420019828378,False
mp-774609,Na5Li3Ti5O14,-5.57924968673989,2.6628509257312913,False
mp-10520,LiNdTiO4,-5.579648138002011,1.6227285000236982,False
mp-725121,K3LiMn4(MoO4)6,-5.582638346105753,1.567567441220434,False
mp-1013878,LiV3P3O13,-5.583755325042916,1.8501347614602408,False
mp-1111110,K2LiScF6,-5.585462859164389,2.108697672436825,False
mp-1111658,K2LiTlF6,-5.5874009398711255,2.5867075400519743,False
mp-1176610,LiNi(PO3)3,-5.589710921208985,1.8607044427675568,False
mp-26001,LiNi(PO3)3,-5.589710921208985,1.8607044427675568,False
mp-26027,LiNi(PO3)3,-5.589710921208985,1.8607044427675568,False
mp-773051,Li2Mn3(SeO3)4,-5.591550493722605,1.9057201535846648,False
mp-1190102,LiY(BH4)4,-5.592045838284814,2.3639709484590012,False
mp-849421,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-697749,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-26123,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-758869,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-26712,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-26103,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-849376,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-1101493,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-776244,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-1101601,LiV2(PO4)3,-5.599811220867569,1.5118768348751936,False
mp-850951,Li3MnV(P2O7)2,-5.604251393418169,1.5045985296492308,False
mp-3346449,Li6MgCl8,-5.607924680203262,1.9624956092314545,False
mp-704145,Li2Mn2(SO4)3,-5.6079990336630114,2.2162170105597485,False
mp-777817,Li2Mn2(SO4)3,-5.6079990336630114,2.2162170105597485,False
mp-768742,Li2Mn2(SO4)3,-5.6079990336630114,2.2162170105597485,False
mp-677136,LiCa3Zr3TaO12,-5.609327694099495,1.6602929512323055,False
mp-15349,Li2GeO3,-5.609830988321547,1.9468034108991774,False
mp-26184,LiFe2P5O16,-5.61311095511803,1.5446383534071422,False
mp-775186,Li8Sc5Fe3(SiO3)16,-5.617063814107286,2.6965236947320883,False
mp-1211688,KLiHo2(MoO4)4,-5.617116760926201,1.7033480066504674,False
mp-1197059,LiSn(H2N)3,-5.61815032807747,2.0724552461686288,False
mp-1110837,K2LiMoF6,-5.618512082943803,1.851002181631565,False
mp-1095291,Li2SnSe3,-5.619619917854578,1.3377398903099862,False
mp-1105497,LiNdTi2O6,-5.620626234554859,1.8669446557915512,False
mp-560949,BaLiCrF6,-5.624695130370494,1.9706383759203996,False
mp-557309,Na3LiWO5,-5.627490424665023,1.6229296473768648,False
mp-1191903,Li2In2SiS6,-5.628946411583516,1.9110913052526217,False
mp-36111,LiMgP,-5.628990867172632,2.3612109001835053,False
mp-752528,LiP2WO7,-5.632192724484461,1.528022679203904,False
mp-758903,Li2VP4(H4O5)4,-5.633549279577,2.6614411303415704,False
mp-758017,Li4Mn3Co(PO4)4,-5.634973481041028,1.6821140282845233,False
mp-1191817,Li2In2SiSe6,-5.635829666859025,1.9295709675022208,False
mp-26991,LiCo(PO3)3,-5.638873008431724,1.898975723875343,False
mp-26015,LiCo(PO3)3,-5.638873008431724,1.898975723875343,False
mp-584674,LiCo(PO3)3,-5.638873008431724,1.898975723875343,False
mp-776761,LiCr(SO4)2,-5.640266139071845,2.345572968433067,False
mp-780338,LiCr(SO4)2,-5.640266139071845,2.345572968433067,False
mp-720554,LiPH4NO3F,-5.640590412881503,2.5245043841128716,False
mp-757417,Li4Mn3Ni(PO4)4,-5.6473427876535665,1.7207308171314943,False
mp-644271,LiHS,-5.649569353667521,2.136582182043628,False
mp-644419,LiHS,-5.649569353667521,2.136582182043628,False
mp-37747,LiHS,-5.649569353667521,2.136582182043628,False
mp-30959,LiHS,-5.649569353667521,2.136582182043628,False
mp-1029522,Li7SbN4,-5.649723122639008,2.1616659788549457,False
mp-1211088,LiCaP,-5.649825232759286,2.2120456744066486,False
mp-1198160,Rb2LiFe(MoO4)3,-5.658133041623495,1.5870456030612183,False
mp-753408,KLiCoO2,-5.658172628579714,1.8726156943382215,False
mp-778744,Li2MnNi(PO4)2,-5.660180844543942,1.7815600990721532,False
mp-26133,LiCr2P5O16,-5.666194850571221,2.061800343757947,False
mp-1220972,NaLiZnS2,-5.668996015669492,2.370519025374966,False
mp-757374,LiTi3V(PO4)6,-5.66906538368719,1.467880697352344,False
mp-22663,Rb2LiFeF6,-5.66986534989474,1.7707380028493116,False
mp-1176968,Li7Mn2Fe6(PO4)8,-5.672504414490949,1.7161256493489123,False
mp-1222472,LiFe(SO4)2,-5.673640260610614,2.2126119649090596,False
mp-771819,LiFe(SO4)2,-5.673640260610614,2.2126119649090596,False
mp-757868,K2Li3CoO4,-5.676250919036384,1.8236503766436685,False
mp-554395,Na5Li3(TiS4)2,-5.676417429118194,1.831549060477201,True
mp-755452,Li2MnCo(PO4)2,-5.679026033534792,1.6972241984288459,False
mp-761486,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-18951,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-19017,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-705312,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-585400,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-772210,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-26041,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-765594,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-757027,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-757097,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-756958,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-504184,LiFePO4,-5.679301011602957,1.729515309532602,False
mp-1211195,LiBi(WO4)2,-5.680278044902822,2.5619634036367884,False
mp-758853,Li4Fe3Co(PO4)4,-5.683454107669862,1.7637507291751537,False
mp-558483,K4LiIO6,-5.684353518419722,1.9693487591185301,False
mp-764912,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-764708,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1177597,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-761258,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1177593,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1177625,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1177623,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1177594,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-764931,Li3MnFeCo(PO4)3,-5.685715266967667,1.7118746598149817,False
mp-1211012,LiYGeO4,-5.689212443673852,1.656793562143146,False
mp-8452,NaLiS,-5.689488513773522,2.472995135291977,False
mp-4804,Li4TeO5,-5.6902912059090465,1.6164479874828908,False
mp-849430,Li8MnFe7(PO4)8,-5.691091663660901,1.7101207655832085,False
mp-861717,Li8MnFe7(PO4)8,-5.691091663660901,1.7101207655832085,False
mp-1111671,K2LiInF6,-5.697737221870558,2.6634141661949067,False
mp-1191200,Li2In2GeSe6,-5.698659350935446,1.866932649964716,False
mp-17125,CsNa3Li12(GeO4)4,-5.700821705567298,1.925636312127039,False
mp-778204,LiV3P3(HO6)2,-5.703065085964247,2.070683325614411,False
mp-1223707,KNa2LiTi2MnFe(SiO3)8,-5.70422853711035,2.4241154245594765,False
mp-555489,LiY6B3O14,-5.704414859981431,2.071527687553395,False
mp-776043,NaLi3Ti2Cr2(PO4)6,-5.706411872743695,1.2563579059017842,False
mp-573196,Cs3Li2Ga(MoO4)4,-5.710885718587384,1.6793319410268983,False
mp-558917,LiMoIO6,-5.711535487131907,1.812321704628501,False
mp-1209478,Rb2Li3GaO4,-5.712176537377082,2.0247016214986235,False
mp-1196153,KLiYF5,-5.713888729003468,2.1223734558187877,False
mp-556237,KLiYF5,-5.713888729003468,2.1223734558187877,False
mp-1196881,Li2TeWO6,-5.7151771252942325,1.9220068182337486,False
mp-1224604,K2Na4Li2Ti4Mn3Fe(SiO3)16,-5.7158841671548215,2.4268478731446512,False
mp-1197046,Li3MgZn5(BH4)15,-5.7202182953218434,2.441218991991767,False
mp-1213707,Cs3Li2Fe(MoO4)4,-5.7206108188563745,1.6654582773348718,False
mp-1206440,Cs2LiCrF6,-5.720964642367759,2.045036161526593,False
mp-729006,LiLa(MoO4)2,-5.721378210093263,1.4822986539055925,False
mp-1147627,Li10Zn7(PS4)8,-5.726020727091681,1.494112000477,False
mp-1147634,Li10Zn7(PS4)8,-5.726020727091681,1.494112000477,False
mp-1147630,Li10Zn7(PS4)8,-5.726020727091681,1.494112000477,False
mp-759138,Li2MnFe(PO4)2,-5.7333547007565215,1.666547554862387,False
mp-761246,Li2MnFe(PO4)2,-5.7333547007565215,1.666547554862387,False
mp-775945,Li2MnFe(PO4)2,-5.7333547007565215,1.666547554862387,False
mp-754635,Li2MnFe(PO4)2,-5.7333547007565215,1.666547554862387,False
mp-775189,Li2MnFe(PO4)2,-5.7333547007565215,1.666547554862387,False
mp-769380,Li2TiSn3(PO4)6,-5.733632813010724,1.3576588020414202,False
mp-695505,K2LiNb6(PO8)3,-5.734272290492542,1.6532003112272828,False
mp-781788,K2LiNb6(PO8)3,-5.734272290492542,1.6532003112272828,False
mp-1111927,K2LiCrF6,-5.738343084782218,1.9067042095795776,False
mp-3346553,Na2LiCl3,-5.7399658303084395,2.713092032076072,False
mp-771063,Li4Fe3Ni(PO4)4,-5.7434276388701075,1.8204821968523361,False
mp-553962,Rb2LiNbS4,-5.744179730468198,1.9728755594018075,False
mp-1209597,Rb2LiMn3F12,-5.744773956996253,1.9096877782844925,False
mp-774907,KLiZnS2,-5.745199803905686,2.1318395737578095,False
mp-1195205,LiP2H8NO8,-5.753941669203967,2.5721916497564874,False
mp-1211965,KLiMoO4,-5.754437763354976,1.6977189617357686,False
mp-1199453,KLiMoO4,-5.754437763354976,1.6977189617357686,False
mp-766130,Li4MnFe3(PO4)4,-5.7585503632647885,1.69198296207439,False
mp-783919,Li4MnFe3(PO4)4,-5.7585503632647885,1.69198296207439,False
mp-766043,Li4MnFe3(PO4)4,-5.7585503632647885,1.69198296207439,False
mp-764613,Li4MnFe3(PO4)4,-5.7585503632647885,1.69198296207439,False
mp-558815,Rb2LiVS4,-5.758937089123114,2.0116576814566924,False
mp-13276,SrLiP,-5.759674988077026,2.2512722863565955,False
mp-23774,K2LiAlH6,-5.761943199204094,2.037504133344003,False
mp-24411,K2LiAlH6,-5.761943199204094,2.037504133344003,False
mp-769074,Na2LiTi3Al(PO4)6,-5.762864458705802,3.1122255912297456,False
mp-769073,Na2LiTi3Al(PO4)6,-5.762864458705802,3.1122255912297456,False
mp-760342,KLiH2WO5,-5.763485873457755,1.8291383053359054,False
mp-753353,Sr4LiCu(CO5)2,-5.76361939037352,1.9265319805366896,False
mp-1222539,Li4Sc3In(SiO3)8,-5.767035231548221,2.6164391820378365,False
mp-1222563,Li4Sc3In(SiO3)8,-5.767035231548221,2.6164391820378365,False
mp-1211142,Li5IO6,-5.768006534690082,1.9520413858834595,False
mp-26997,LiCo(PO3)4,-5.769499794214739,1.8895461386945918,False
mp-1188898,LiLa(CO3)2,-5.772517275766856,2.286198176677401,False
mp-757758,LiTi3Nb(PO4)6,-5.7757803931847125,1.5372480886884543,False
mp-558769,Na3Li4Th6F31,-5.777219805750513,1.8081910990057954,False
mp-558369,K2LiVO4,-5.782218351494593,2.2242247629496643,False
mp-1196169,LiThF5,-5.787703904601665,1.8465686756340647,False
mp-1113928,Rb2LiScCl6,-5.788473603033785,2.387010046819373,False
mp-38684,Li2MgCl4,-5.7903113983574945,1.5174547587276073,True
mp-731452,Li6Ti8Ni(PO5)8,-5.790769135953274,1.703022718320253,False
mp-1195542,Rb2LiNd(BO3)2,-5.791392435956492,1.9959748241172088,False
mp-696949,Li3TeHO4,-5.792763375844293,1.7178390954182279,False
mp-1111256,K2LiErCl6,-5.795154720544814,2.4115009944404666,False
mp-1218428,Sr3LiBiO6,-5.795727138273722,2.072052923042898,False
mp-1222491,LiTiSn(PO4)3,-5.799021955349688,1.4135092352611285,False
mp-1139957,LiY(TlCl3)2,-5.800910462493578,3.4813544787212094,False
mp-1139958,LiY(TlCl3)2,-5.800910462493578,3.4813544787212094,False
mp-6597,CsLiSO4,-5.805432581045738,2.017172076443738,False
mp-6726,CsLiSO4,-5.805432581045738,2.017172076443738,False
mp-851118,KNa2LiZr2(Si2O5)6,-5.806195600480073,2.399177646865062,False
mp-680167,LiMo6Cl13,-5.806742831119271,2.2574979199628267,False
mp-2767670,LiMo6Cl13,-5.806742831119271,2.2574979199628267,False
mp-1205649,LiSc(TlCl3)2,-5.806829905900073,3.465099074963647,False
mp-14712,Li7PN4,-5.811806474326484,2.8226499357882036,False
mp-560739,K3Li3TeO6,-5.811843592177355,1.8111614928678779,False
mp-1178011,Li2Fe2(SO4)3,-5.8142496686024145,2.187484548130372,False
mp-768831,Li2Fe2(SO4)3,-5.8142496686024145,2.187484548130372,False
mp-777573,Li2Fe2(SO4)3,-5.8142496686024145,2.187484548130372,False
mp-1110679,Rb2LiYCl6,-5.8152017238644165,2.391939862406501,False
mp-559612,KLiO,-5.817418161785461,2.208197312917615,False
mp-13634,Cs2LiAl3F12,-5.8197021935624695,2.0110575741708465,False
mp-559477,Rb5LiSi2NiO8,-5.819780923322093,2.0022868471393345,False
mp-16055,KLi3Zr2(Si2O5)6,-5.820466199299051,2.4390516124683135,False
mp-849337,NaLi3Ti2Fe2(PO4)6,-5.820974149452284,1.3141187519454354,False
mp-560465,K11LiMn4O16,-5.821751242852941,1.9445533168517215,False
mp-510338,Cs2LiVS4,-5.824270709630488,2.031765689567437,False
mp-560104,LiTaGeO5,-5.8250390582244,2.1679973886280917,False
mp-1222344,LiTaGeO5,-5.8250390582244,2.1679973886280917,False
mp-6478,LiTaGeO5,-5.8250390582244,2.1679973886280917,False
mp-1960,Li2O,-5.826780662739699,3.4735854461007865,False
mp-1202176,LiY3Si2(O4F)2,-5.8298575912945685,2.275436406427766,False
mp-1195536,CsLi5Mn(P2O7)2,-5.8386792703235395,1.8745271298932316,False
mp-559875,K3Na2LiTeO6,-5.8401729890247,1.9267209030565462,False
mp-1981564,NaLiTi3O7,-5.84295955441389,2.5599983794336074,False
mp-555420,NaLiTi3O7,-5.84295955441389,2.5599983794336074,False
mp-1205423,NaLiTi3O7,-5.84295955441389,2.5599983794336074,False
mp-551629,CsLiMoO4,-5.8444478925476,1.8371198845202064,False
mp-1222810,Li2InP2HO8,-5.847428916799583,2.0118326705924243,False
mp-1222492,Li3ErBr6,-5.848207187386345,2.733495701380784,False
mp-37873,Li3ErBr6,-5.848207187386345,2.733495701380784,False
mp-567371,Sr3Li4(GeN3)2,-5.851274070890141,2.194073305307928,False
mp-780791,Li3ZnFe2(PO4)3,-5.851327899948528,1.920488137822394,False
mp-1223044,Li3ZnFe2(PO4)3,-5.851327899948528,1.920488137822394,False
mp-573030,Cs2LiNbS4,-5.851518880692596,2.0067420828953724,False
mp-8430,KLiS,-5.85425701032477,2.1389769481653285,False
mp-1222561,Li5Ga(GeO4)2,-5.856737927820447,2.1528751722214072,False
mp-1113981,Rb2LiErCl6,-5.859425774749944,2.4511261234665525,False
mp-761245,K2Li2CoO4,-5.8618011999145585,1.9023752982521844,False
mp-1110974,Cs2LiMoF6,-5.862263716170827,2.120952111466194,False
mp-8873,LiGeBO4,-5.862275740340291,2.246003296210533,False
mp-759900,K2LiNbO4,-5.862300856982657,2.1284072649816688,False
mp-753327,LiSiBiO4,-5.862363810280017,2.095971794925909,False
mp-684534,LiNbP4O13,-5.86475160915346,2.099116950122697,False
mp-1194740,LiSc(GeO3)2,-5.869074420104406,2.0826533560197196,False
mp-1177512,Li3VFe(P2O7)2,-5.870380192571889,1.5317850683491188,False
mp-1223032,Li9Nd2(PS4)5,-5.8713391170084215,2.286273278942768,False
mp-584122,Li2Co3(P2O7)2,-5.871566202801989,1.8792776670579472,False
mp-561294,SrLi2Nb2O7,-5.871738074142459,1.7607899890171947,False
mp-557857,SrLi2Nb2O7,-5.871738074142459,1.7607899890171947,False
mp-510635,KNa2LiTi2Fe2(SiO3)8,-5.874626665801075,2.3851001641048297,False
mp-1111657,K2LiTmCl6,-5.875410152416401,2.405697641376299,False
mp-771836,Li2ScFe(SiO3)4,-5.878828232537702,2.588283697476418,False
mp-22042,LiCo2P3O10,-5.878839620508325,1.911615198624735,False
mp-504230,LiCo2P3O10,-5.878839620508325,1.911615198624735,False
mp-15543,NaLiZr(Si2O5)3,-5.879886412773739,2.5065344517081147,False
mp-1111112,K2LiGaF6,-5.8811474714271,2.653859093965389,False
mp-1225887,CsLiZnS2,-5.883219150616169,2.197087088194771,False
mp-567628,Rb2LiDyBr6,-5.885370884141301,2.3961638031233226,False
mp-6782,Li2ZrTeO6,-5.8871263646856,1.7259287479931718,False
mp-558597,NaLiY2F8,-5.887802949753532,2.051770788976503,False
mp-16955,K2Li3FeO4,-5.889745998864097,2.0369773325418006,False
mp-695434,Li7Zr3Nb(TeO6)4,-5.89195477672221,1.7785610799069445,False
mp-766103,Li7Zr3Nb(TeO6)4,-5.89195477672221,1.7785610799069445,False
mp-1079935,LiCaH3,-5.893681375250744,2.161914107089205,False
mp-1181006,LiVTeO5,-5.896735963253624,1.9333654199752937,False
mp-1219554,RbLiZnS2,-5.8971613827247715,2.1934459632914756,False
mp-1222519,LiFe3SiPO8,-5.898522376469625,1.9392939735809491,False
mp-17774,K2Li3GaO4,-5.89930989575731,2.092983791042973,False
mp-6450,K2LiAlP2,-5.89978876905902,2.6172017454892806,False
mp-19123,Rb2LiVO4,-5.903322113743194,2.2944902290346487,False
mp-541568,Sr2Li3NbN4,-5.903778839618834,2.1555635673688958,False
mp-1196988,K5Li2PrF10,-5.904441976965269,2.150418778298767,False
mp-1205883,Rb2LiHoCl6,-5.905497736166557,2.436791587199867,False
mp-1112185,K2LiFeF6,-5.907009013480687,1.875702155606447,False
mp-557798,K5Li2NdF10,-5.907239236694671,2.1524312204628466,False
mp-1019606,Cs2Li2B2P4O15,-5.908825908028968,1.8928118770743843,False
mp-1113747,Rb2LiAlF6,-5.910398468088334,2.0820149855333105,False
mp-755934,LiMnSnO4,-5.911709914980091,1.883150551582647,False
mp-766098,LiTi3Sb(PO4)6,-5.9137921357294205,1.6758020568242247,False
mp-770709,RbLi2Fe2(BO3)3,-5.914959737915001,1.9617659851390379,False
mp-559052,LiNb3(Bi2O7)2,-5.917481079189543,2.1965510627397222,False
mp-754249,Li3ZrNb(TeO6)2,-5.921550848352793,1.7145038669875183,False
mp-850189,LiVSnO4,-5.923944379568439,1.9045689195855264,False
mp-1211621,LiZnP2HO7,-5.925184272940224,2.6135149513890057,False
mp-556861,LiY(PO3)4,-5.928969097317792,1.8204294086945068,False
mp-1113971,Rb2LiTmCl6,-5.9293205400710915,2.4428732302443272,False
mp-759552,Li2CrP4(H4O5)4,-5.929397847452783,2.6990567363640263,False
mp-26204,LiCo2P5O16,-5.934017630430023,1.669465101839453,False
mp-504194,LiMoPO5,-5.935515436976292,1.9472570810850385,False
mp-1221200,Na4Li4MnFe3P4(O4F)4,-5.936342367466847,1.6741514958377641,False
mp-1198378,NaLiFePO4F,-5.9363521584170575,1.6584719814501665,False
mp-14030,Na2LiY(Si2O5)3,-5.937050529336807,2.417568940841035,False
mp-735483,Na3LiMo2(H6O7)2,-5.937563413709409,2.1629117779698914,False
mp-9059,KLi6TaO6,-5.938059842297007,2.1314263146941173,False
mp-17664,LiNi2P3O10,-5.9393549139995745,1.9774968445104024,False
mp-1206881,LiTaS2,-5.93971910082255,2.2330115661081873,False
mp-558941,LiYSiO4,-5.9415691600660825,2.543546552419044,False
mp-30100,Li2B2Se5,-5.943734510705506,1.889906396144382,False
mp-1101526,LiCo2(PO3)5,-5.945139102603246,1.6591638847356347,False
mp-1176813,LiFeSnO4,-5.948069587892751,1.8744481098199235,False
mp-756311,LiFeSnO4,-5.948069587892751,1.8744481098199235,False
mp-758894,Li2Ti(TeO4)3,-5.949882838244193,1.9124415153229832,False
mp-756432,Li2Ti(TeO4)3,-5.949882838244193,1.9124415153229832,False
mp-601344,LiZr3H18N4F19,-5.950545870941139,2.2866776630620964,False
mp-1103298,LiH3IN,-5.952483921431646,1.9933384348836467,False
mp-1198038,LiPH4CO3,-5.9556703863281655,2.4456436171872613,False
mp-1206808,Cs2LiAlF6,-5.9561035291438085,2.064938798834782,False
mp-1190151,Sr3LiSbO6,-5.957320123653744,1.8998763081004821,False
mp-1222411,LiCa2CuN2,-5.959331135472388,2.2492018286080904,False
mp-23582,KLi6BiO6,-5.959745694736128,1.6605639137206993,False
mp-1111446,Cs2LiErCl6,-5.960582492230047,2.478697640425605,False
mp-1222389,LiFeSO4F,-5.960699062077299,2.053474935083789,False
mp-943492,LiFeSO4F,-5.960699062077299,2.053474935083789,False
mp-1029385,Li2SnN2,-5.9608440465927295,2.1817796206483657,False
mp-1097036,Li3PS4,-5.96275478204058,1.0671920863868685,True
mp-985583,Li3PS4,-5.96275478204058,1.0671920863868685,True
mp-2646995,Li3PS4,-5.96275478204058,1.0671920863868685,True
mp-562394,Cs4Li2(Si2O5)3,-5.963101627803563,1.991126632761735,False
mp-26125,Li2Fe(PO3)4,-5.964355137355508,2.9873611828183635,False
mp-1177031,Li7Fe4(P2O7)4,-5.966395398645632,1.6302528617783862,False
mp-1176933,Li7Fe4(P2O7)4,-5.966395398645632,1.6302528617783862,False
mp-26347,Li3Mo(PO4)2,-5.967068515376635,1.6781807278876162,False
mp-1189625,Cs2LiScCl6,-5.975891176661133,2.452029481857898,False
mp-1113004,Cs2LiScCl6,-5.975891176661133,2.452029481857898,False
mp-697181,CsLi2(HO)3,-5.977295916327843,2.271456243132379,False
mp-1182786,CsLi2(HO)3,-5.977295916327843,2.271456243132379,False
mp-3346453,LiMgCl3,-5.977718428070929,2.303513170947838,False
mp-1020705,Rb2Li3B(P2O7)2,-5.978203564536332,1.9492315163232155,False
mp-757099,Li4MnNi3(PO4)4,-5.9794169634913334,1.8890662622085945,False
mp-29364,Li5SbO5,-5.979797314332098,1.6547278968529644,False
mp-694934,Li2TiFe(PO4)3,-5.979841354952919,1.2163726727075008,True
mp-1222972,Li2TiFe(PO4)3,-5.979841354952919,1.2163726727075008,True
mp-676361,Li3ErCl6,-5.980452998514161,2.4053893475457158,False
mp-760315,Li4Nb2Ni3Sn3O16,-5.981711785237354,1.9077956131822098,False
mp-1190404,Sr3LiNbO6,-5.981924883642609,2.0149079559652288,False
mp-774715,Ba4LiNb3O12,-5.987138142863107,1.975051405745153,False
mp-18274,Ba4LiNb3O12,-5.987138142863107,1.975051405745153,False
mp-555206,KLiCrO4,-5.987317098171329,1.9168855389343233,False
mp-780879,LiMn3P3(HO6)2,-5.990940998620048,1.997754021296027,False
mp-18002,KLi3GeO4,-5.992067047279018,2.093328200419762,False
mp-756864,LiCrSnO4,-5.995308674894552,1.9185036325341167,False
mp-679944,Li4Re6S11,-5.996958859173601,2.2104556319373927,False
mp-1181012,Li4Re6S11,-5.996958859173601,2.2104556319373927,False
mp-1019708,CsBaLiP2O7,-5.99899372889604,1.995443860639105,False
